signal_date,horizon,mover,low_avol_return,high_avol_return,spread,n_low,n_high
2015-12-31,1,positive,-0.004642473442065411,-0.006658470613059174,-0.0020159971709937637,209,210
2015-12-31,1,negative,-0.015372829024699507,-0.02033655366872607,-0.004963724644026564,209,209
2015-12-29,3,positive,-0.033554213352847785,-0.027640420794440904,0.005913792558406881,209,209
2015-12-29,3,negative,0.038735391380438834,-0.003435332034679226,-0.04217072341511806,208,209
2015-12-24,5,positive,0.010868533665215252,-0.03118235497022097,-0.04205088863543622,209,209
2015-12-24,5,negative,-0.029585762916529663,-0.01839355654533529,0.011192206371194374,208,209
2016-01-04,1,positive,-0.005680573217358556,-0.0036582404196365396,0.0020223327977220164,209,209
2016-01-04,1,negative,-0.003948512708395245,-0.002007567608134403,0.0019409451002608416,208,207
2015-12-30,3,positive,-0.015389494037866358,-0.013954120831437605,0.0014353732064287528,209,210
2015-12-30,3,negative,0.025959827237462936,0.0010707118970751624,-0.024889115340387773,209,208
2015-12-28,5,positive,0.013356078544540696,-0.018038494818132602,-0.031394573362673296,208,208
2015-12-28,5,negative,-0.016617121195314825,-0.0002019973841380293,0.016415123811176796,208,208
2016-01-05,1,positive,-0.013546494387151812,-0.008283424404214904,0.005263069982936908,209,210
2016-01-05,1,negative,-0.035862402740665524,-0.02851899170612388,0.007343411034541645,209,209
2015-12-31,3,positive,-0.0545781207335089,-0.03897349593021478,0.015604624803294123,209,210
2015-12-31,3,negative,-0.028371204609020616,-0.027210755880917918,0.0011604487281026976,209,209
2015-12-29,5,positive,-0.05692049239521326,-0.05413284483518797,0.0027876475600252942,209,207
2015-12-29,5,negative,-0.008522657663988357,-0.02361385891490167,-0.015091201250913313,208,209
2016-01-06,1,positive,-0.01744661354282835,-0.012631075255256422,0.004815538287571929,208,209
2016-01-06,1,negative,-0.04871537680006521,-0.036513726918026436,0.012201649882038777,208,208
2016-01-04,3,positive,-0.06988510191089668,-0.04291361180797124,0.02697149010292544,209,209
2016-01-04,3,negative,-0.06002585194047045,-0.044437177051936935,0.015588674888533514,208,207
2015-12-30,5,positive,-0.04846273073544355,-0.044853274427207386,0.0036094563082361628,209,210
2015-12-30,5,negative,-0.05339649651242423,-0.06849700652585412,-0.015100510013429894,209,208
2016-01-07,1,positive,-0.006259805910746554,-0.0160781798994452,-0.009818373988698646,207,207
2016-01-07,1,negative,-0.007650271834296999,-0.018238683354687295,-0.010588411520390296,207,207
2016-01-05,3,positive,-0.05043432680877586,-0.04423527924092727,0.006199047567848594,209,210
2016-01-05,3,negative,-0.08315888999284193,-0.0805704470223958,0.0025884429704461365,209,209
2015-12-31,5,positive,-0.09366521545497748,-0.07153121543266294,0.02213400002231454,209,210
2015-12-31,5,negative,-0.06607762021473111,-0.0658818026286408,0.00019581758609031608,209,209
2016-01-08,1,positive,-0.0285038115137202,-0.008373603242289094,0.020130208271431103,208,209
2016-01-08,1,negative,-0.011811958843623746,-0.005726874554005843,0.006085084289617904,208,208
2016-01-06,3,positive,-0.02651432739409396,-0.02630317930232673,0.0002111480917672305,208,208
2016-01-06,3,negative,-0.08437646155545839,-0.06873411286909335,0.015642348686365035,208,208
2016-01-04,5,positive,-0.09939792676936851,-0.06813662596255045,0.03126130080681806,209,209
2016-01-04,5,negative,-0.08022326779860368,-0.05961528389699697,0.020607983901606716,208,207
2016-01-11,1,positive,-0.0023906601810310068,0.0033437479686354676,0.005734408149666474,207,208
2016-01-11,1,negative,-0.020594242930233864,-0.0073393338174931105,0.013254909112740753,207,207
2016-01-07,3,positive,-0.013337908403508588,-0.01951893007308037,-0.00618102166957178,207,207
2016-01-07,3,negative,-0.05573849813386881,-0.03990904698880462,0.01582945114506419,207,207
2016-01-05,5,positive,-0.06143319484917434,-0.04258825270879714,0.0188449421403772,209,210
2016-01-05,5,negative,-0.1196444876189093,-0.09438177679222853,0.025262710826680773,209,209
2016-01-12,1,positive,-0.030986147636688506,-0.02987167315324359,0.0011144744834449168,208,208
2016-01-12,1,negative,-0.043971494265239934,-0.03683915341026328,0.007132340854976653,207,208
2016-01-08,3,positive,-0.07224542496911755,-0.038485572067310576,0.033759852901806976,208,209
2016-01-08,3,negative,-0.048108966443916,-0.03835349239244686,0.009755474051469135,208,208
2016-01-06,5,positive,-0.05164459856010671,-0.049207832019681014,0.002436766540425697,208,208
2016-01-06,5,negative,-0.14052487836816233,-0.11233585307757353,0.028189025290588796,208,208
2016-01-13,1,positive,0.009326344021396753,0.007192289789760555,-0.002134054231636198,207,208
2016-01-13,1,negative,0.02807759061205778,0.02377345807183053,-0.0043041325402272505,207,207
2016-01-11,3,positive,-0.019788232939965084,-0.016887988431637864,0.0029002445083272203,207,208
2016-01-11,3,negative,-0.031437555573748416,-0.017121356992378878,0.014316198581369538,207,207
2016-01-07,5,positive,-0.025239696544814887,-0.03470041582870615,-0.009460719283891264,207,207
2016-01-07,5,negative,-0.07455017131515627,-0.057585971269157835,0.01696420004599844,207,207
2016-01-14,1,positive,-0.033957121149610685,-0.03232401259455327,0.0016331085550574179,208,208
2016-01-14,1,negative,-0.017884280786181428,-0.022656848269998118,-0.00477256748381669,207,208
2016-01-12,3,positive,-0.040470681165575645,-0.036861625254916965,0.0036090559106586803,208,207
2016-01-12,3,negative,-0.05317913258617983,-0.04628309121517246,0.006896041371007369,207,208
2016-01-08,5,positive,-0.07523157629799558,-0.0451709205109747,0.030060655787020878,208,209
2016-01-08,5,negative,-0.05504709525478072,-0.04608679964932112,0.0089602956054596,208,208
2016-01-15,1,positive,-0.010058338485641033,-0.008870552091928857,0.0011877863937121754,206,208
2016-01-15,1,negative,-0.034960539411926984,-0.025076231564125154,0.00988430784780183,207,207
2016-01-13,3,positive,-0.013976302110929194,-0.01573995305566285,-0.0017636509447336562,206,208
2016-01-13,3,negative,-0.04261706024593476,-0.03580562015717468,0.006811440088760078,207,207
2016-01-11,5,positive,-0.036468732536440486,-0.04267178683842191,-0.0062030543019814255,207,208
2016-01-11,5,negative,-0.10967974774058596,-0.0767788086271249,0.032900939113461064,207,207
2016-01-19,1,positive,-0.012994857435619452,-0.010168424810479497,0.0028264326251399557,206,207
2016-01-19,1,negative,-0.019506399368486905,-0.002895963483958903,0.016610435884528003,206,206
2016-01-14,3,positive,-0.08731939772465441,-0.06351405336188656,0.02380534436276785,208,208
2016-01-14,3,negative,-0.036696127685958785,-0.04698318311601969,-0.010287055430060907,206,208
2016-01-12,5,positive,-0.05597052663053917,-0.04857971345430333,0.0073908131762358414,208,207
2016-01-12,5,negative,-0.10568826522807663,-0.08547891516879612,0.020209350059280512,207,208
2016-01-20,1,positive,0.009807782558516599,0.007993499200684819,-0.0018142833578317797,206,207
2016-01-20,1,negative,0.025574028863529497,0.024041348456956713,-0.001532680406572784,206,206
2016-01-15,3,positive,-0.003299848061497537,-0.010495888723415664,-0.007196040661918127,206,207
2016-01-15,3,negative,-0.027873152838640867,-0.0077606458934023495,0.020112506945238518,207,207
2016-01-13,5,positive,-0.015507060189166285,-0.017789440035537545,-0.0022823798463712606,205,208
2016-01-13,5,negative,-0.03340821161774836,-0.02454308202979882,0.008865129587949539,207,207
2016-01-21,1,positive,0.05104999644828777,0.03832996703101548,-0.012720029417272287,206,206
2016-01-21,1,negative,0.025678727502049335,0.024807597843271748,-0.0008711296587775863,205,206
2016-01-19,3,positive,0.017238659026343642,0.017566823176629914,0.00032816415028627186,206,207
2016-01-19,3,negative,0.07275896935062677,0.054256653124825256,-0.018502316225801514,206,206
2016-01-14,5,positive,-0.007348798773414942,-0.008360303068040963,-0.0010115042946260214,208,208
2016-01-14,5,negative,-0.005060923693907284,-0.009529913651395272,-0.004468989957487988,206,208
2016-01-22,1,positive,-0.02909892109324664,-0.04128768613004759,-0.012188765036800948,207,207
2016-01-22,1,negative,-0.01570702123362462,-0.0267711453555704,-0.011064124121945778,206,207
2016-01-20,3,positive,-0.003861532639621698,0.002648539955745315,0.006510072595367013,206,207
2016-01-20,3,negative,0.060233359176284335,0.038393208020037005,-0.02184015115624733,206,206
2016-01-15,5,positive,0.0032279604561817185,-0.006944893208516563,-0.010172853664698282,206,207
2016-01-15,5,negative,-0.015424065645554479,-0.011210069926378392,0.004213995719176087,207,207
2016-01-25,1,positive,0.01594747955449966,0.0165364763359766,0.0005889967814769401,205,206
2016-01-25,1,negative,0.03993755168812926,0.039767632089965636,-0.00016991959816362034,205,205
2016-01-21,3,positive,0.05214813404400999,0.0402016435918645,-0.011946490452145492,206,206
2016-01-21,3,negative,0.018570229170426687,0.023320551928012613,0.004750322757585926,205,206
2016-01-19,5,positive,0.018645777114528316,0.019040099347350497,0.0003943222328221807,206,207
2016-01-19,5,negative,0.08050349906811095,0.04837865472084399,-0.032124844347266965,206,206
2016-01-26,1,positive,-0.007995356255109713,-0.006645856344913152,0.001349499910196561,206,206
2016-01-26,1,negative,-0.01069151827224706,-0.007942810870518893,0.0027487074017281676,205,206
2016-01-22,3,positive,-0.00837967793577344,-0.01247898525239537,-0.00409930731662193,207,207
2016-01-22,3,negative,-0.00819413285190712,-0.01112627696064333,-0.0029321441087362104,206,207
2016-01-20,5,positive,0.01222908153495684,0.02062135581087163,0.008392274275914791,206,207
2016-01-20,5,negative,0.08512033615237223,0.06018266098642223,-0.024937675165950003,206,206
2016-01-27,1,positive,0.013821069200477171,0.008600287323782348,-0.005220781876694823,207,207
2016-01-27,1,negative,0.0023698260954239363,-0.002673025158442215,-0.005042851253866151,206,207
2016-01-25,3,positive,0.013311290268250661,0.009366713637646198,-0.003944576630604463,205,205
2016-01-25,3,negative,0.046999983277531805,0.04768162102592261,0.0006816377483908065,205,205
2016-01-21,5,positive,0.060802266057118616,0.05857830397043152,-0.002223962086687098,206,206
2016-01-21,5,negative,0.0015116364138423614,0.02009152309098949,0.01857988667714713,205,206
2016-01-28,1,positive,0.03451529645893077,0.02458662665739575,-0.00992866980153502,206,207
2016-01-28,1,negative,0.03379741672107777,0.033006169275567716,-0.0007912474455100543,206,206
2016-01-26,3,positive,0.05870969372967018,0.03541775476568014,-0.02329193896399004,206,206
2016-01-26,3,negative,0.00974177890934062,0.022166586424497443,0.012424807515156823,205,205
2016-01-22,5,positive,0.042191522267877694,0.03548599017439252,-0.006705532093485171,207,207
2016-01-22,5,negative,0.015520866353792956,0.021762887453787155,0.006242021099994199,205,207
2016-01-29,1,positive,-0.011609751462408857,-0.010328164392656712,0.0012815870697521457,206,207
2016-01-29,1,negative,-0.0011072213880449436,-0.0019954820247580917,-0.000888260636713148,206,204
2016-01-27,3,positive,0.03518182868481182,0.029651709085403072,-0.005530119599408745,207,206
2016-01-27,3,negative,0.0324695931456501,0.029197171428079233,-0.0032724217175708684,206,207
2016-01-25,5,positive,0.03574184143136179,0.035028994570332726,-0.0007128468610290636,204,204
2016-01-25,5,negative,0.08224644166398304,0.06670924553425764,-0.0155371961297254,205,205
2016-02-01,1,positive,-0.023502344979599275,-0.02317696635049296,0.00032537862910631335,206,206
2016-02-01,1,negative,-0.03429296414991274,-0.030013063097288288,0.004279901052624449,205,206
2016-01-28,3,positive,-0.005904518035088314,-0.00886512193252557,-0.0029606038974372565,206,207
2016-01-28,3,negative,-0.003631713135874774,0.008311733145033154,0.011943446280907929,206,206
2016-01-26,5,positive,0.00896399026594029,-0.010629721938959046,-0.019593712204899336,206,205
2016-01-26,5,negative,-0.006732698470764376,0.003969524950593122,0.010702223421357498,205,204
2016-02-02,1,positive,0.004980834089639256,0.006375935877977253,0.0013951017883379966,204,205
2016-02-02,1,negative,0.02249489041078705,0.013620380211792552,-0.008874510198994498,204,204
2016-01-29,3,positive,-0.03169402277664897,-0.023998690204233446,0.007695332572415524,206,207
2016-01-29,3,negative,-0.013112444880359264,-0.013638531524259992,-0.0005260866439007281,206,204
2016-01-27,5,positive,0.02180453724426009,0.018657382865957348,-0.0031471543783027425,207,206
2016-01-27,5,negative,0.00870309599573428,0.00638075828022516,-0.0023223377155091205,206,207
2016-02-03,1,positive,0.016919279268267588,0.021729299179318335,0.0048100199110507474,205,205
2016-02-03,1,negative,0.00582047619454586,0.011650510290269374,0.005830034095723514,204,205
2016-02-01,3,positive,-0.0071242528792535295,-0.00834228299113114,-0.0012180301118776106,206,206
2016-02-01,3,negative,0.007107972194260378,-0.002634718329251531,-0.00974269052351191,205,206
2016-01-28,5,positive,0.022991470822058362,0.0237864685831042,0.0007949977610458361,206,207
2016-01-28,5,negative,0.022401058259944623,0.02737320669093417,0.004972148430989549,206,206
2016-02-04,1,positive,-0.026536034739135014,-0.0177009639558474,0.008835070783287612,205,206
2016-02-04,1,negative,-0.02440442611090312,-0.022145247612389094,0.0022591784985140258,205,205
2016-02-02,3,positive,-0.008655551604493515,-0.004943512829268753,0.003712038775224762,203,204
2016-02-02,3,negative,0.02970598285886074,0.004017306929961571,-0.025688675928899167,204,204
2016-01-29,5,positive,-0.03290025812067093,-0.0301666915079351,0.002733566612735834,206,207
2016-01-29,5,negative,-0.016415084227575098,-0.021847659084683065,-0.005432574857107967,205,203
2016-02-05,1,positive,-0.015155879722350737,-0.013460321649455398,0.0016955580728953389,206,206
2016-02-05,1,negative,-0.04985069721776688,-0.03569174715316892,0.014158950064597962,203,204
2016-02-03,3,positive,-0.03832101537551781,-0.02075292513074202,0.01756809024477579,205,205
2016-02-03,3,negative,-0.053294154183145544,-0.04827605866317794,0.005018095519967604,204,205
2016-02-01,5,positive,-0.05661611476211736,-0.05121971503198264,0.00539639973013472,206,206
2016-02-01,5,negative,-0.055156326779338544,-0.05281412352142941,0.0023422032579091326,205,206
2016-02-08,1,positive,-0.009638230739325078,-0.007309270386980154,0.0023289603523449238,203,204
2016-02-08,1,negative,-0.030906610907435343,-0.016201629691693465,0.014704981215741878,203,203
2016-02-04,3,positive,-0.09158151055913936,-0.06285185680280415,0.02872965375633521,205,206
2016-02-04,3,negative,-0.0618642256486691,-0.047249252282888704,0.014614973365780395,205,205
2016-02-02,5,positive,-0.033130640286090376,-0.02264627741471039,0.010484362871379986,203,204
2016-02-02,5,negative,-0.041064276576479555,-0.046567338027835505,-0.005503061451355949,204,204
2016-02-09,1,positive,0.0014938822428991663,0.006496021164461298,0.005002138921562132,203,203
2016-02-09,1,negative,-0.009430627207967621,-0.0007460520291456703,0.00868457517882195,202,203
2016-02-05,3,positive,-0.035202049018840345,-0.028129245917414402,0.007072803101425943,206,206
2016-02-05,3,negative,-0.06611689316098837,-0.039068741452441394,0.027048151708546977,203,204
2016-02-03,5,positive,-0.08093070221102874,-0.04682047486541757,0.03411022734561117,205,205
2016-02-03,5,negative,-0.05827504429363249,-0.05364750656040106,0.004627537733231428,204,205
2016-02-10,1,positive,-0.022513044496647754,-0.02085780662303231,0.0016552378736154442,202,202
2016-02-10,1,negative,-0.019378823140218496,-0.019149022579407683,0.0002298005608108132,201,202
2016-02-08,3,positive,-0.02272355740635371,-0.019249630235103204,0.003473927171250505,203,204
2016-02-08,3,negative,-0.06827255206604763,-0.02819764324729111,0.04007490881875651,203,203
2016-02-04,5,positive,-0.1169485790162351,-0.08124282144721486,0.03570575756902024,205,206
2016-02-04,5,negative,-0.07468353952643063,-0.06198057709865409,0.012702962427776542,205,205
2016-02-11,1,positive,0.015142263307000808,0.01557025571111225,0.00042799240411144253,201,201
2016-02-11,1,negative,0.03563843784772013,0.03201722180298773,-0.003621216044732402,200,201
2016-02-09,3,positive,0.0032605800985130834,0.008303373723434853,0.005042793624921769,203,203
2016-02-09,3,negative,0.0031859885162122113,0.007350625927537987,0.004164637411325776,202,203
2016-02-05,5,positive,-0.02866846260262943,-0.022732573071359372,0.005935889531270059,206,206
2016-02-05,5,negative,-0.05909323184983655,-0.03223578293306281,0.02685744891677374,203,204
2016-02-12,1,positive,0.033551278985888,0.029220559308598962,-0.004330719677289038,201,202
2016-02-12,1,negative,0.017535415496863042,0.018632412405328005,0.0010969969084649624,201,201
2016-02-10,3,positive,0.03005820697429614,0.027231401014072718,-0.0028268059602234233,202,202
2016-02-10,3,negative,0.027264229507527927,0.0352361808416735,0.007971951334145574,201,202
2016-02-08,5,positive,0.011819026206978002,0.011947483679682767,0.00012845747270476444,203,204
2016-02-08,5,negative,-0.0009256627606170376,0.03583002202512962,0.03675568478574665,203,203
2016-02-16,1,positive,0.037454985698476474,0.030753326348711054,-0.00670165934976542,200,199
2016-02-16,1,negative,0.02108420476270848,0.01989472765023388,-0.001189477112474597,199,200
2016-02-11,3,positive,0.06332849674321148,0.048989178447699414,-0.014339318295512063,201,201
2016-02-11,3,negative,0.10850308578745065,0.10255326365422976,-0.005949822133220886,200,200
2016-02-09,5,positive,0.04052620457184804,0.04987163395968558,0.009345429387837542,203,203
2016-02-09,5,negative,0.07639895092221766,0.0774230279756774,0.0010240770534597488,202,202
2016-02-17,1,positive,-0.011916173109127529,-0.005221498638869678,0.00669467447025785,201,201
2016-02-17,1,negative,0.0026939078444300412,0.003482422648210231,0.0007885148037801897,200,201
2016-02-12,3,positive,0.05929229375177662,0.05811490060212821,-0.0011773931496484105,201,201
2016-02-12,3,negative,0.03862659938561337,0.03587593944686778,-0.0027506599387455907,201,201
2016-02-10,5,positive,0.06227433760155561,0.04900310562484256,-0.013271231976713052,202,201
2016-02-10,5,negative,0.05492561082950761,0.06443096077755363,0.00950534994804602,201,202
2016-02-18,1,positive,-0.006051299191230865,-0.004166216439619111,0.0018850827516117543,201,201
2016-02-18,1,negative,-0.005356736691702549,-0.005836438554647992,-0.00047970186294544245,200,201
2016-02-16,3,positive,0.03279154882006794,0.022291655539118486,-0.010499893280949454,200,199
2016-02-16,3,negative,0.010460334006872579,0.014565088801403553,0.004104754794530974,199,200
2016-02-11,5,positive,0.05941029879021679,0.048785749120342274,-0.010624549669874514,201,201
2016-02-11,5,negative,0.09853870696126829,0.08484843668643706,-0.013690270274831232,200,200
2016-02-19,1,positive,0.0165328493844493,0.012387548674567154,-0.004145300709882147,199,199
2016-02-19,1,negative,0.03486321242063692,0.02860762620381143,-0.006255586216825489,198,198
2016-02-17,3,positive,0.014656649967904872,0.015055404380762328,0.000398754412857456,201,201
2016-02-17,3,negative,0.014025508772101103,0.01753645679659472,0.003510948024493617,200,201
2016-02-12,5,positive,0.08256749423385704,0.0782005235482061,-0.004366970685650937,201,201
2016-02-12,5,negative,0.05445197890124637,0.04817213481202348,-0.006279844089222886,201,201
2016-02-22,1,positive,-0.027576613890631978,-0.02661919304423002,0.0009574208464019594,199,199
2016-02-22,1,negative,-0.005749254262850339,-0.0035719506446992956,0.0021773036181510436,198,198
2016-02-18,3,positive,0.0020502011609903436,0.001690526657075771,-0.00035967450391457254,201,201
2016-02-18,3,negative,4.612276383278435e-05,-0.0009028938847309073,-0.0009490166485636917,200,201
2016-02-16,5,positive,0.03929303933061472,0.036651666853133986,-0.0026413724774807315,200,198
2016-02-16,5,negative,0.012525637942197486,0.019842388019354916,0.00731675007715743,199,199
2016-02-23,1,positive,0.005522447764155527,0.009668758116118283,0.004146310351962756,198,198
2016-02-23,1,negative,0.008910445626168875,0.014281599126686919,0.005371153500518044,197,198
2016-02-19,3,positive,0.010940836376313967,0.01200017669889665,0.0010593403225826834,199,199
2016-02-19,3,negative,0.026349643870075823,0.021137798879851705,-0.005211844990224118,198,198
2016-02-17,5,positive,0.0016968177373237758,-0.0011619944288084126,-0.0028588121661321884,201,201
2016-02-17,5,negative,0.010603501415645526,0.016251980193133668,0.005648478777488142,199,201
2016-02-24,1,positive,0.004765001128346736,0.004975921745194427,0.0002109206168476917,198,199
2016-02-24,1,negative,0.015558091063623741,0.021553950113114357,0.005995859049490616,198,198
2016-02-22,3,positive,-0.007383443264779609,-0.007292434649268664,9.100861551094436e-05,199,199
2016-02-22,3,negative,0.00945378425827043,0.014611551648372138,0.0051577673901017085,198,198
2016-02-18,5,positive,0.0217405939934833,0.021934617519989416,0.0001940235265061145,201,201
2016-02-18,5,negative,0.015112196743141036,0.022498418792152607,0.00738622204901157,200,201
2016-02-25,1,positive,0.005421076993486108,0.011139690019082212,0.005718613025596104,198,199
2016-02-25,1,negative,0.020127652268639745,0.017874821808903575,-0.00225283045973617,198,198
2016-02-23,3,positive,0.016639125249584975,0.03110891641078028,0.014469791161195306,198,198
2016-02-23,3,negative,0.036173658373619806,0.04296447404786534,0.006790815674245533,197,198
2016-02-19,5,positive,0.029123646445620155,0.024742302935272246,-0.004381343510347909,199,199
2016-02-19,5,negative,0.05636736188457707,0.055897290936071625,-0.00047007094850544384,198,198
2016-02-26,1,positive,0.003621017714271843,0.00963973321970329,0.006018715505431447,198,199
2016-02-26,1,negative,-0.0004139985940543777,0.005989775044863372,0.006403773638917749,198,198
2016-02-24,3,positive,0.022232657323322504,0.016731929177000462,-0.005500728146322041,198,199
2016-02-24,3,negative,0.026013064468677315,0.041286119306304096,0.015273054837626782,198,198
2016-02-22,5,positive,0.027337948556685726,0.014583376107665327,-0.0127545724490204,199,199
2016-02-22,5,negative,0.010613416831893912,0.01600386754565961,0.005390450713765697,198,198
2016-02-29,1,positive,0.012512999091765382,0.01116179781631744,-0.001351201275447942,199,200
2016-02-29,1,negative,0.02785451110638909,0.012611250661400413,-0.015243260444988678,199,199
2016-02-25,3,positive,0.029163490360445736,0.02397901332712925,-0.005184477033316485,198,198
2016-02-25,3,negative,0.04451958867835294,0.033466703281911536,-0.011052885396441406,198,198
2016-02-23,5,positive,0.030667430073500784,0.04738789833925866,0.016720468265757876,197,198
2016-02-23,5,negative,0.06323722255447473,0.06767363796655307,0.004436415412078343,197,198
2016-03-01,1,positive,0.014339526944320965,0.024059963295594695,0.00972043635127373,199,200
2016-03-01,1,negative,0.016152936986052198,0.020903032369309866,0.004750095383257668,199,199
2016-02-26,3,positive,0.06528494193560874,0.05157387176764915,-0.01371107016795959,198,199
2016-02-26,3,negative,0.02221068145476126,0.023133187741854924,0.0009225062870936648,198,198
2016-02-24,5,positive,0.061181966771486435,0.04998840356775509,-0.011193563203731348,198,199
2016-02-24,5,negative,0.06176805273825533,0.07719705344685336,0.015429000708598033,198,198
2016-03-02,1,positive,0.03298834823821872,0.028521811453945955,-0.004466536784272768,200,201
2016-03-02,1,negative,0.012559295682631371,0.010236730190494522,-0.002322565492136849,200,200
2016-02-29,3,positive,0.07232425794245015,0.07136811576053038,-0.0009561421819197641,199,200
2016-02-29,3,negative,0.055452202876001,0.04054592304466319,-0.014906279831337813,199,199
2016-02-25,5,positive,0.05478703368590678,0.05931479305561419,0.00452775936970741,198,198
2016-02-25,5,negative,0.09632647350827567,0.08383666003043687,-0.012489813477838799,198,198
2016-03-03,1,positive,0.004137502889888348,0.031160059669972505,0.027022556780084157,201,201
2016-03-03,1,negative,0.003531386962560239,0.006711443254252125,0.0031800562916918856,200,201
2016-03-01,3,positive,0.04169669570443209,0.05681523817207332,0.01511854246764123,199,200
2016-03-01,3,negative,0.041412638314858,0.058766655737870314,0.017354017423012312,198,197
2016-02-26,5,positive,0.11765588917931447,0.11321409833659993,-0.004441790842714538,198,199
2016-02-26,5,negative,0.04012667546327349,0.03926353175900393,-0.0008631437042695561,198,198
2016-03-04,1,positive,0.014859609506508177,0.030910538718460386,0.01605092921195221,202,202
2016-03-04,1,negative,0.01084315945510311,0.02160211426513333,0.010758954810030221,201,202
2016-03-02,3,positive,0.06763498036315813,0.08467595012470155,0.01704096976154343,200,201
2016-03-02,3,negative,0.02395415462511883,0.027494584694564096,0.003540430069445266,200,200
2016-02-29,5,positive,0.11247092014874052,0.1212644723970795,0.008793552248338984,199,200
2016-02-29,5,negative,0.06871757137687994,0.06358583022764425,-0.0051317411492356885,199,199
2016-03-07,1,positive,-0.04082478357438915,-0.057219019565602616,-0.016394235991213466,203,204
2016-03-07,1,negative,-0.016864731668413464,-0.017834503326087922,-0.0009697716576744578,203,203
2016-03-03,3,positive,-0.01491770555457586,0.0044178184937693,0.01933552404834516,201,201
2016-03-03,3,negative,-0.002356479439617611,-0.0019479464831899877,0.00040853295642762316,200,201
2016-03-01,5,positive,0.01873126637268744,0.03458449286186933,0.015853226489181887,199,200
2016-03-01,5,negative,0.0337566820668826,0.04790508038089519,0.014148398314012593,197,197
2016-03-08,1,positive,0.0037139196097207977,0.00559237805305116,0.0018784584433303624,202,202
2016-03-08,1,negative,0.012203373692184957,0.012110241331328745,-9.313236085621221e-05,201,202
2016-03-04,3,positive,-0.009352921372607466,-0.014354459708832598,-0.005001538336225133,202,202
2016-03-04,3,negative,-0.002991142684334308,-0.002031139658633387,0.0009600030257009211,201,202
2016-03-02,5,positive,0.01953355992615535,0.03890295115207575,0.019369391225920404,200,201
2016-03-02,5,negative,0.013051110727238711,0.020031111869118625,0.006980001141879914,200,200
2016-03-09,1,positive,-0.008477882261469467,-0.004311772384446506,0.004166109877022961,202,202
2016-03-09,1,negative,-0.004896822268427915,-0.0036693201000961447,0.00122750216833177,201,202
2016-03-07,3,positive,-0.03791797769542385,-0.054744323213638736,-0.016826345518214887,203,204
2016-03-07,3,negative,-0.013192251767878322,-0.012481144752071205,0.0007111070158071168,203,203
2016-03-03,5,positive,-0.011799207549558785,0.007236584695921609,0.019035792245480396,201,201
2016-03-03,5,negative,-0.001402973723617854,0.003606457518293782,0.0050094312419116365,200,201
2016-03-10,1,positive,0.020254444094985627,0.014505061625923151,-0.005749382469062475,201,202
2016-03-10,1,negative,0.03122604639744495,0.027246523758861264,-0.003979522638583685,201,201
2016-03-08,3,positive,0.013009857217978265,0.015702668294024637,0.002692811076046372,202,202
2016-03-08,3,negative,0.035405435678715076,0.03347385844277427,-0.0019315772359408054,201,202
2016-03-04,5,positive,0.00934176174864188,0.006242573578528042,-0.003099188170113838,202,202
2016-03-04,5,negative,0.01402457139824766,0.016092247781210822,0.002067676382963162,201,202
2016-03-11,1,positive,-0.007702413801598869,-0.009976485750301934,-0.002274071948703065,202,202
2016-03-11,1,negative,-0.0013393722685191393,-0.0015825449620600195,-0.00024317269354088016,201,202
2016-03-09,3,positive,0.015540914973153337,0.009747727250898636,-0.0057931877222547005,202,202
2016-03-09,3,negative,0.01789698984949812,0.014817463717254125,-0.0030795261322439944,201,202
2016-03-07,5,positive,-0.02139463161179055,-0.037784567406756515,-0.016389935794965966,203,204
2016-03-07,5,negative,0.0038644782159050913,0.0067626817643244306,0.0028982035484193393,203,203
2016-03-14,1,positive,-0.018206510743259574,-0.013136479713895696,0.0050700310293638785,201,202
2016-03-14,1,negative,-0.017960705868866552,-0.01743125700597399,0.0005294488628925613,201,201
2016-03-10,3,positive,0.0033668459157626357,-0.005834338739333837,-0.009201184655096473,201,202
2016-03-10,3,negative,0.0033154677655815768,0.004851685999228255,0.0015362182336466786,201,201
2016-03-08,5,positive,0.008566115073209372,0.0092065456319011,0.0006404305586917274,202,202
2016-03-08,5,negative,0.00365902682663842,0.0013504061649372348,-0.002308620661701185,201,202
2016-03-15,1,positive,0.013033493382913224,0.011000041444391019,-0.0020334519385222048,200,201
2016-03-15,1,negative,0.026549120104272506,0.01729453263252458,-0.009254587471747927,200,200
2016-03-11,3,positive,-0.007395741722023616,-0.01251045249821395,-0.005114710776190333,202,202
2016-03-11,3,negative,0.007003397264654167,-0.003029781959963729,-0.010033179224617897,201,202
2016-03-09,5,positive,0.020789170354384295,0.01715231655480294,-0.003636853799581355,202,202
2016-03-09,5,negative,0.012159375449024448,0.014767701272108536,0.0026083258230840886,201,202
2016-03-16,1,positive,0.02476223115162668,0.024065050311494123,-0.0006971808401325559,201,201
2016-03-16,1,negative,0.013502543693282505,0.009860890057326967,-0.003641653635955538,200,201
2016-03-14,3,positive,0.02028504676143867,0.017587963942687874,-0.0026970828187507963,201,202
2016-03-14,3,negative,0.027157833451232183,0.020745603080542227,-0.006412230370689956,201,201
2016-03-10,5,positive,0.033067138504701096,0.02905242919599641,-0.004014709308704685,201,202
