signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
2023-01-11,negative,1,0.016844721271260334,0.016071907543304682,-0.0007728137279556524,-0.02178819997080568,-0.021512172812524107
2023-01-09,positive,3,0.06716959413409389,0.05985031502744194,-0.007319279106651952,0.049174601420827906,0.05912534740168805
2023-01-09,negative,3,0.04404340784081521,0.030754317816431294,-0.013289090024383915,-0.034479186634381084,-0.03521040117730465
2023-01-05,positive,5,0.07151835281985702,0.058090214381515036,-0.013428138438342004,0.024248200654720213,0.02671480068860647
2023-01-05,negative,5,0.09528308457454367,0.08556386900742773,-0.00971921556711593,-0.052557832939608085,-0.05225901725461888
2023-01-12,positive,1,0.009899884020410726,0.006512549017654382,-0.003387335002756344,0.053763062393788565,0.061043140639927926
2023-01-12,negative,1,0.006547049490553364,0.006315985981548295,-0.00023106350900506744,-0.017180017428084636,-0.01845070291277423
2023-01-10,positive,3,0.06166577200590099,0.05139675809455069,-0.01026901391135031,0.05464944961087731,0.0588937763004308
2023-01-10,negative,3,0.03271368477830959,0.030656970067740975,-0.0020567147105686125,-0.017484143749389804,-0.01903556581002159
2023-01-06,positive,5,0.08047384485874423,0.04448687560423638,-0.03598696925450785,0.0529687233361816,0.05821170964220716
2023-01-06,negative,5,0.07796305685664394,0.06069012140341845,-0.017272935453225485,-0.018631976016280943,-0.01822629189424989
2023-01-13,positive,1,0.00240385678924127,0.004938316936549824,0.002534460147308553,0.03904663631020801,0.041096461514977575
2023-01-13,negative,1,0.0003988126023253627,0.0020563391631533553,0.0016575265608279924,-0.021559857559170614,-0.02153416601397386
2023-01-11,positive,3,0.03300016327911272,0.02904029860967896,-0.003959864669433761,0.04978039481872337,0.05906313746098148
2023-01-11,negative,3,0.03139023459710595,0.02461022802611795,-0.006780006570988001,-0.02178819997080568,-0.021512172812524107
2023-01-09,positive,5,0.08466507460154554,0.0808328475327547,-0.0038322270687908334,0.049174601420827906,0.05912534740168805
2023-01-09,negative,5,0.049454730156809235,0.03322101030556261,-0.016233719851246622,-0.034479186634381084,-0.03521040117730465
2023-01-17,positive,1,-0.017505037712925393,-0.02092239687248167,-0.0034173591595562736,0.03466200168383596,0.03673283574765734
2023-01-17,negative,1,-0.01809288575543172,-0.018868034335401847,-0.0007751485799701252,-0.03154604108436245,-0.032667613707136986
