spec,signal_date,mover,horizon,low_avol_return,high_avol_return,spread,low_signal_return,high_signal_return
MAIN_20D_1M_TAIL20,2022-11-17,negative,3,-0.00752559949209917,-0.008900394411152882,-0.001374794919053712,-0.044928501334829424,-0.05019947905988035
AVOL10,2022-11-17,positive,3,-0.0006565683606173285,0.015032570517611277,0.015689138878228606,0.021824610029769025,0.02315093079031079
AVOL10,2022-11-17,negative,3,-0.012433385161591351,-0.004290209485447073,0.008143175676144278,-0.04476817600398879,-0.05035877740520628
AVOL40,2022-11-17,positive,3,-0.00017575961646060999,0.015474799487798651,0.015650559104259262,0.021788461620033502,0.02311760731546486
AVOL40,2022-11-17,negative,3,-0.007704933201330287,-0.009391730065689973,-0.0016867968643596862,-0.04494921720223759,-0.05037205745503265
LIQ5M,2022-11-17,positive,3,0.004451933828981433,0.01636119538327312,0.011909261554291686,0.01980548531733483,0.02092053106992058
LIQ5M,2022-11-17,negative,3,-0.009046050070941405,-0.008436385894907084,0.0006096641760343219,-0.04271606518204847,-0.046737089105382844
LIQ10M,2022-11-17,positive,3,0.005448048673995266,0.02541495128157168,0.019966902607576414,0.01898173680644296,0.02038575008670957
LIQ10M,2022-11-17,negative,3,-0.009258369888472204,-0.005217257395824966,0.0040411124926472385,-0.040858169929204526,-0.042025358593103426
TAIL10,2022-11-17,positive,3,0.0005208898200900508,0.012299432053269582,0.01177854223317953,0.03255093903042054,0.03588288626212055
TAIL10,2022-11-17,negative,3,-0.020931290061631875,-0.011585647554463157,0.009345642507168718,-0.06145961508552741,-0.07197960222636672
MAIN_20D_1M_TAIL20,2022-11-15,positive,5,-0.06520577217888981,-0.04550351307515717,0.019702259103732647,0.052820340543455434,0.054650698184829885
MAIN_20D_1M_TAIL20,2022-11-15,negative,5,-0.032327241968819934,-0.01842350826972998,0.013903733699089954,-0.024401371004918796,-0.025829177904028094
AVOL10,2022-11-15,positive,5,-0.06795050014174184,-0.04302639265426516,0.024924107487476678,0.05283293386015223,0.05463874066659925
AVOL10,2022-11-15,negative,5,-0.033331768148324226,-0.017477236443698894,0.015854531704625332,-0.02449759982595219,-0.025739080719717995
AVOL40,2022-11-15,positive,5,-0.06365494954709341,-0.04717727364805453,0.016477675899038882,0.0529442632849765,0.055022640370952336
AVOL40,2022-11-15,negative,5,-0.03402340601477092,-0.016811565968814286,0.017211840045956633,-0.024265029886754334,-0.026189061933214425
LIQ5M,2022-11-15,positive,5,-0.06855375208026435,-0.0395054913322031,0.029048260748061244,0.05102744178763159,0.053050810961204474
LIQ5M,2022-11-15,negative,5,-0.030618976996269125,-0.01536808760746591,0.015250889388803215,-0.019219560657038625,-0.02165896988853727
LIQ10M,2022-11-15,positive,5,-0.06715693066614035,-0.037120313303345975,0.03003661736279438,0.05045099167444338,0.05168218664318874
LIQ10M,2022-11-15,negative,5,-0.01830710361608128,-0.008780342232057484,0.009526761384023797,-0.01590461921531928,-0.017529865510451298
TAIL10,2022-11-15,positive,5,-0.08630294624221542,-0.05846781263610924,0.027835133606106177,0.06922795308237031,0.07294347011985085
TAIL10,2022-11-15,negative,5,-0.045120004231880916,-0.0329394686478106,0.012180535584070312,-0.04192884797947836,-0.044789805829527456
MAIN_20D_1M_TAIL20,2022-11-22,positive,1,0.007456960968087273,0.005005892479012448,-0.0024510684890748247,0.04351965042028541,0.04717082441029036
MAIN_20D_1M_TAIL20,2022-11-22,negative,1,0.01481221573181915,0.008886266897417104,-0.005925948834402046,-0.020528980708541672,-0.020954565930823125
AVOL10,2022-11-22,positive,1,0.009587931421587658,0.003008107678855836,-0.0065798237427318225,0.043608036957519136,0.047087962031633734
AVOL10,2022-11-22,negative,1,0.016741157699783425,0.007105219451234468,-0.009635938248548958,-0.020577870814195966,-0.020911784743910748
AVOL40,2022-11-22,positive,1,0.00546814244929262,0.00693401101601252,0.0014658685667198997,0.043053489279960874,0.04750755989756929
AVOL40,2022-11-22,negative,1,0.01517978231127894,0.008308890912017006,-0.006870891399261933,-0.02056218689641421,-0.021214026956599397
LIQ5M,2022-11-22,positive,1,0.003862012895700008,0.004477795444970231,0.0006157825492702235,0.04204421783467356,0.045363021127568966
LIQ5M,2022-11-22,negative,1,0.015694875648931243,0.009795581387044982,-0.00589929426188626,-0.01687386237774345,-0.017705270697489082
LIQ10M,2022-11-22,positive,1,0.004158849098556895,0.005069416485624067,0.0009105673870671719,0.04281501634073006,0.04594057063306095
LIQ10M,2022-11-22,negative,1,0.015533307538476987,0.006893443976106875,-0.008639863562370112,-0.014345272103422893,-0.014618674991524399
TAIL10,2022-11-22,positive,1,0.009866382391356732,0.006937451070201203,-0.0029289313211555285,0.05740661852891439,0.06465312672618742
TAIL10,2022-11-22,negative,1,0.01917557972920408,0.009034910949131938,-0.010140668780072143,-0.03485239709231227,-0.035623648284854044
MAIN_20D_1M_TAIL20,2022-11-18,positive,3,0.003478483332349111,0.00942920285143676,0.00595071951908765,0.03343469223527444,0.03445445591567902
MAIN_20D_1M_TAIL20,2022-11-18,negative,3,0.0022196890011191095,0.009383841409970079,0.00716415240885097,-0.03396813338718206,-0.03542240616494104
AVOL10,2022-11-18,positive,3,0.004367787363617569,0.008621152730257587,0.004253365366640018,0.0330918090493074,0.03477580098935244
AVOL10,2022-11-18,negative,3,0.001788128534762793,0.009780914651836036,0.007992786117073243,-0.03484867437741855,-0.034547710521824045
AVOL40,2022-11-18,positive,3,0.00032005855720052543,0.012447617120884316,0.01212755856368379,0.03319207454106563,0.034746231824837784
AVOL40,2022-11-18,negative,3,0.0055093624118453645,0.006258547574629775,0.0007491851627844104,-0.03505279103845772,-0.0346825509509247
LIQ5M,2022-11-18,positive,3,0.005510213614918771,0.009400311250550738,0.0038900976356319667,0.0313980564911408,0.03385163186939677
LIQ5M,2022-11-18,negative,3,0.0028881052370319385,0.009681456158139217,0.006793350921107278,-0.030031106184142654,-0.03063994565043135
LIQ10M,2022-11-18,positive,3,0.00594221899225065,0.013665139666982929,0.007722920674732279,0.03110195058734965,0.03433913801585536
LIQ10M,2022-11-18,negative,3,0.0036091387091422233,0.012278572280870785,0.008669433571728561,-0.028192976314555813,-0.028546191116870522
TAIL10,2022-11-18,positive,3,0.0037760328396024695,0.01127870251652489,0.007502669676922421,0.045962902815524634,0.04802487400217156
TAIL10,2022-11-18,negative,3,-9.706085735565057e-05,0.008878518995367337,0.008975579852722989,-0.05024881578712209,-0.05312939476890762
MAIN_20D_1M_TAIL20,2022-11-16,positive,5,0.009190265811268765,0.008827789984327034,-0.00036247582694173136,0.012713472844934862,0.014531670010558434
MAIN_20D_1M_TAIL20,2022-11-16,negative,5,-0.02378171757758713,-0.00226295794168776,0.021518759635899373,-0.06598453972206599,-0.06716974578976807
AVOL10,2022-11-16,positive,5,0.007397910005843905,0.010501528633785027,0.0031036186279411225,0.01272296689448404,0.014522769339106078
AVOL10,2022-11-16,negative,5,-0.02624929939878954,-7.791216416824197e-05,0.0261713872346213,-0.06610029541724508,-0.06705446585264743
AVOL40,2022-11-16,positive,5,0.010258173035294967,0.008209068150453847,-0.00204910488484112,0.012405547979487999,0.014610217449261617
AVOL40,2022-11-16,negative,5,-0.02401082319306462,-0.002242137567318078,0.02176868562574654,-0.06567077497785204,-0.06760905361940057
LIQ5M,2022-11-16,positive,5,0.01256747011942593,0.01405177295178447,0.0014843028323585396,0.010839778777907117,0.011731299886820975
LIQ5M,2022-11-16,negative,5,-0.027653231722076933,0.003920938060310829,0.031574169782387765,-0.06528120563548585,-0.06638995436424958
LIQ10M,2022-11-16,positive,5,0.016650809579717908,0.01615168097629604,-0.0004991286034218695,0.010509197920328048,0.011293846671477597
LIQ10M,2022-11-16,negative,5,-0.024967887590364567,0.008210628990818168,0.03317851658118273,-0.06282008272087072,-0.06459178935700738
TAIL10,2022-11-16,positive,5,0.0068860838521729055,0.005628025759255863,-0.0012580580929170424,0.021620361399293492,0.025267352264459187
TAIL10,2022-11-16,negative,5,-0.03315292364056699,-0.008481560720176397,0.024671362920390592,-0.08468997077157156,-0.08702279992155715
MAIN_20D_1M_TAIL20,2022-11-23,positive,1,0.0012254931260195115,6.715872970868945e-05,-0.001158334396310822,0.03729916527075453,0.041849467671978044
MAIN_20D_1M_TAIL20,2022-11-23,negative,1,0.0038819931546382387,0.006162122631741168,0.0022801294771029293,-0.021349553599347683,-0.021705530435126862
AVOL10,2022-11-23,positive,1,0.001328319853435025,-2.6105767041889953e-05,-0.0013544256204769149,0.037179036636487264,0.0419621800165104
AVOL10,2022-11-23,negative,1,0.00453014774715817,0.005529605138094684,0.0009994573909365137,-0.021365563220386095,-0.02168758394764257
AVOL40,2022-11-23,positive,1,0.0005671548431729824,0.00026258683503675733,-0.0003045680081362251,0.03741910699296599,0.041974613428886996
AVOL40,2022-11-23,negative,1,0.004308783013085142,0.005425694200102086,0.0011169111870169435,-0.02114883307776318,-0.02164195405179038
LIQ5M,2022-11-23,positive,1,-0.001596858153425125,-0.0005406892004935788,0.0010561689529315463,0.035691303272120875,0.03942576582723541
LIQ5M,2022-11-23,negative,1,0.004592467443497723,0.005857467601115208,0.0012650001576174847,-0.01899259837138203,-0.020173416400425335
LIQ10M,2022-11-23,positive,1,-0.0021415319188245645,-0.0006225356464793635,0.001518996272345201,0.03415617313472154,0.03574157473310584
LIQ10M,2022-11-23,negative,1,0.004697946798597599,0.005540164017600999,0.0008422172190033998,-0.017801361161813387,-0.01933957641357615
TAIL10,2022-11-23,positive,1,0.0018061454259518238,0.00034290805804612493,-0.001463237367905699,0.0526345256500379,0.061818153349870356
TAIL10,2022-11-23,negative,1,0.004086815523201741,0.008231756326291662,0.004144940803089921,-0.03057483943555469,-0.03126036004934281
MAIN_20D_1M_TAIL20,2022-11-21,positive,3,0.01238381867223242,0.012775461750192962,0.00039164307796054135,0.023480431622518803,0.02770849842912308
MAIN_20D_1M_TAIL20,2022-11-21,negative,3,0.030226076705462436,0.02552290843669175,-0.004703168268770687,-0.04483864804354489,-0.04493863878019061
AVOL10,2022-11-21,positive,3,0.010679984395049186,0.014353004831848213,0.0036730204367990266,0.023497904469389017,0.02769240136277573
AVOL10,2022-11-21,negative,3,0.030579522747904327,0.025158517333619106,-0.00542100541428522,-0.044966799155312494,-0.044808082113336686
AVOL40,2022-11-21,positive,3,0.00976431328258957,0.014977391345851198,0.005213078063261628,0.02278534745786615,0.028404979950380306
AVOL40,2022-11-21,negative,3,0.030770547843230134,0.024772186732738424,-0.00599836111049171,-0.044961154130860284,-0.04494133445323529
LIQ5M,2022-11-21,positive,3,0.013441291781899012,0.013993753745404621,0.0005524619635056092,0.019554562426415283,0.022739981196063533
LIQ5M,2022-11-21,negative,3,0.030844775779498623,0.028021452683746596,-0.002823323095752027,-0.04116158515946608,-0.04131129436450902
LIQ10M,2022-11-21,positive,3,0.014590558410759135,0.014944251601406857,0.000353693190647722,0.018758682524129093,0.022788685580702125
LIQ10M,2022-11-21,negative,3,0.025895825036727056,0.028787084433276034,0.002891259396548978,-0.03861104815289194,-0.03970260068349581
TAIL10,2022-11-21,positive,3,0.010961590127404016,0.0146508673125522,0.0036892771851481845,0.03425189051577144,0.04271169077682605
TAIL10,2022-11-21,negative,3,0.032535096992873644,0.02554293407754943,-0.006992162915324215,-0.06157385185661,-0.0618019574402078
MAIN_20D_1M_TAIL20,2022-11-17,positive,5,0.00676683601675983,0.019687925037635078,0.012921089020875248,0.021642203256189846,0.023321981703834916
MAIN_20D_1M_TAIL20,2022-11-17,negative,5,0.0118242794956042,0.004246073394776744,-0.007578206100827456,-0.044928501334829424,-0.05019947905988035
AVOL10,2022-11-17,positive,5,0.00805013989460456,0.0184938375971224,0.010443697702517839,0.021824610029769025,0.02315093079031079
AVOL10,2022-11-17,negative,5,0.008126290338531305,0.007695752677996175,-0.00043053766053513,-0.04476817600398879,-0.05035877740520628
AVOL40,2022-11-17,positive,5,0.005172366883185524,0.021846366483721673,0.01667399960053615,0.021788461620033502,0.02311760731546486
AVOL40,2022-11-17,negative,5,0.01056101322521466,0.005157087496745897,-0.005403925728468763,-0.04494921720223759,-0.05037205745503265
LIQ5M,2022-11-17,positive,5,0.008428914960055189,0.024141342214179653,0.015712427254124466,0.01980548531733483,0.02092053106992058
LIQ5M,2022-11-17,negative,5,0.011034983726204008,0.0018254670666397806,-0.009209516659564227,-0.04271606518204847,-0.046737089105382844
LIQ10M,2022-11-17,positive,5,0.009581793216194012,0.03403470814959528,0.024452914933401265,0.01898173680644296,0.02038575008670957
LIQ10M,2022-11-17,negative,5,0.008010721042276531,0.0054525509474639055,-0.002558170094812626,-0.040858169929204526,-0.042025358593103426
TAIL10,2022-11-17,positive,5,0.010870678979210686,0.017621959970332914,0.006751280991122228,0.03255093903042054,0.03588288626212055
TAIL10,2022-11-17,negative,5,0.002902551176461793,0.006916076744382863,0.00401352556792107,-0.06145961508552741,-0.07197960222636672
MAIN_20D_1M_TAIL20,2022-11-25,positive,1,-0.02815848737962175,-0.02387390156217765,0.004284585817444099,0.02441982473716228,0.025867482059354973
MAIN_20D_1M_TAIL20,2022-11-25,negative,1,-0.02317648436501259,-0.019163439347606243,0.004013045017406347,-0.017402265455736515,-0.01835729619324023
AVOL10,2022-11-25,positive,1,-0.026023789073263255,-0.025880578905471498,0.00014321016779175744,0.024414867259996954,0.02587216006019763
AVOL10,2022-11-25,negative,1,-0.023783283391924866,-0.018567434320668416,0.00521584907125645,-0.017355338337509036,-0.018404153577332938
AVOL40,2022-11-25,positive,1,-0.027179224345594714,-0.024439816620407624,0.00273940772518709,0.02418393187431466,0.025778436480087465
AVOL40,2022-11-25,negative,1,-0.022821903578887064,-0.01933551411221244,0.0034863894666746255,-0.017493948891371854,-0.018414830864614613
LIQ5M,2022-11-25,positive,1,-0.026151868015724822,-0.023089770901195232,0.0030620971145295904,0.020895724126072532,0.02278164997707035
LIQ5M,2022-11-25,negative,1,-0.022375322317401088,-0.020371679454643316,0.0020036428627577714,-0.015840710063813154,-0.0163357986693497
LIQ10M,2022-11-25,positive,1,-0.020295802022876296,-0.02295882303541287,-0.002663021012536574,0.019002738639160584,0.020722431223523335
LIQ10M,2022-11-25,negative,1,-0.020781572923885504,-0.020324980856051438,0.00045659206783406694,-0.014845958107205428,-0.015580643500871141
TAIL10,2022-11-25,positive,1,-0.03427616066079103,-0.025126380007477418,0.009149780653313615,0.03441947041650873,0.03734025981181856
TAIL10,2022-11-25,negative,1,-0.022497051397564475,-0.019055366665805505,0.00344168473175897,-0.02541019843266094,-0.02731646797780209
MAIN_20D_1M_TAIL20,2022-11-22,positive,3,-0.01868268070289743,-0.012224880000909743,0.006457800701987688,0.04351965042028541,0.04717082441029036
MAIN_20D_1M_TAIL20,2022-11-22,negative,3,-0.003403069853118915,-0.013178870824174177,-0.009775800971055262,-0.020528980708541672,-0.020954565930823125
AVOL10,2022-11-22,positive,3,-0.016534316342236226,-0.014238971589029628,0.0022953447532065973,0.043608036957519136,0.047087962031633734
AVOL10,2022-11-22,negative,3,-0.0039702323452669415,-0.012612000185297081,-0.00864176784003014,-0.020577870814195966,-0.020911784743910748
AVOL40,2022-11-22,positive,3,-0.0218098393700075,-0.00876515067238455,0.013044688697622951,0.043053489279960874,0.04750755989756929
AVOL40,2022-11-22,negative,3,-0.002765971304341541,-0.014234385799476099,-0.011468414495134558,-0.02056218689641421,-0.021214026956599397
LIQ5M,2022-11-22,positive,3,-0.02300873215642359,-0.01593752302147008,0.007071209134953509,0.04204421783467356,0.045363021127568966
LIQ5M,2022-11-22,negative,3,-0.004722695124368441,-0.010061147785421531,-0.00533845266105309,-0.01687386237774345,-0.017705270697489082
LIQ10M,2022-11-22,positive,3,-0.022642083430889103,-0.01664189319754531,0.006000190233343791,0.04281501634073006,0.04594057063306095
LIQ10M,2022-11-22,negative,3,-0.0034508766739237812,-0.012264282957456083,-0.008813406283532301,-0.014345272103422893,-0.014618674991524399
TAIL10,2022-11-22,positive,3,-0.017145412609970368,-0.009142654511495079,0.008002758098475289,0.05740661852891439,0.06465312672618742
TAIL10,2022-11-22,negative,3,-0.00025590511304227233,-0.01689670500678835,-0.01664079989374608,-0.03485239709231227,-0.035623648284854044
MAIN_20D_1M_TAIL20,2022-11-18,positive,5,-0.013274126399705446,-0.002793346914847406,0.01048077948485804,0.03343469223527444,0.03445445591567902
MAIN_20D_1M_TAIL20,2022-11-18,negative,5,-0.020563847798402757,-0.014288522069075854,0.006275325729326903,-0.03396813338718206,-0.03542240616494104
AVOL10,2022-11-18,positive,5,-0.011099312437888227,-0.004806332015389312,0.006292980422498915,0.0330918090493074,0.03477580098935244
AVOL10,2022-11-18,negative,5,-0.02155149199443222,-0.013358524494222663,0.008192967500209557,-0.03484867437741855,-0.034547710521824045
AVOL40,2022-11-18,positive,5,-0.014722391377786137,-0.001059980104468282,0.013662411273317856,0.03319207454106563,0.034746231824837784
AVOL40,2022-11-18,negative,5,-0.018127948620913943,-0.016415346803514475,0.0017126018173994687,-0.03505279103845772,-0.0346825509509247
LIQ5M,2022-11-18,positive,5,-0.009190255390102051,-0.0024692215209340088,0.006721033869168043,0.0313980564911408,0.03385163186939677
LIQ5M,2022-11-18,negative,5,-0.020452770781481715,-0.015586547195281025,0.00486622358620069,-0.030031106184142654,-0.03063994565043135
LIQ10M,2022-11-18,positive,5,-0.00596072679933762,0.0011494451047139264,0.0071101719040515465,0.03110195058734965,0.03433913801585536
LIQ10M,2022-11-18,negative,5,-0.02120785788842363,-0.011209876734415657,0.009997981154007973,-0.028192976314555813,-0.028546191116870522
TAIL10,2022-11-18,positive,5,-0.009034863474202215,-0.0006214481819056629,0.008413415292296552,0.045962902815524634,0.04802487400217156
TAIL10,2022-11-18,negative,5,-0.0202022655396403,-0.01699402697207172,0.003208238567568581,-0.05024881578712209,-0.05312939476890762
MAIN_20D_1M_TAIL20,2022-11-28,positive,1,0.0012978037557800366,0.0025480178471522794,0.0012502140913722428,0.00825979224260566,0.011356537647164636
MAIN_20D_1M_TAIL20,2022-11-28,negative,1,0.0072480676304292595,0.006576775178693743,-0.0006712924517355166,-0.051471457278690194,-0.05328181355211814
AVOL10,2022-11-28,positive,1,0.0020022547994690654,0.0018804560199796616,-0.0001217987794894038,0.007855509477011292,0.01173565066963298
AVOL10,2022-11-28,negative,1,0.006131501110192248,0.007670650109288894,0.0015391489990966463,-0.05154202386368508,-0.05321130654020652
AVOL40,2022-11-28,positive,1,0.0011138269903811732,0.002270777160365293,0.0011569501699841198,0.006906714748417198,0.01234778352516111
AVOL40,2022-11-28,negative,1,0.008030346270916906,0.006360457386158559,-0.001669888884758347,-0.05125835726121142,-0.05301403992467576
LIQ5M,2022-11-28,positive,1,0.002970728465929928,0.0025818512465495447,-0.00038887721938038336,0.005552860177537805,0.007733912626002634
LIQ5M,2022-11-28,negative,1,0.0065988305563592945,0.010495462349116825,0.00389663179275753,-0.0489742653449843,-0.05170256334431043
LIQ10M,2022-11-28,positive,1,0.002579948861741337,0.003188093166294293,0.0006081443045529559,0.005096458485178269,0.007347020384519792
LIQ10M,2022-11-28,negative,1,0.009017980323025806,0.00931095496048575,0.00029297463745994387,-0.045612825753757004,-0.047363713882530925
TAIL10,2022-11-28,positive,1,0.0029012878696719007,0.0031911680582302135,0.0002898801885583128,0.018702431437932536,0.02487083959638256
TAIL10,2022-11-28,negative,1,0.0087895169082883,0.0065229493478359294,-0.00226656756045237,-0.06388997632412782,-0.06749845123783002
MAIN_20D_1M_TAIL20,2022-11-23,positive,3,-0.024605854795046418,-0.020009233305865775,0.0045966214891806426,0.03729916527075453,0.041849467671978044
MAIN_20D_1M_TAIL20,2022-11-23,negative,3,-0.01021234824623459,-0.008036069090312367,0.0021762791559222228,-0.021349553599347683,-0.021705530435126862
AVOL10,2022-11-23,positive,3,-0.022099513328983314,-0.022351110415084474,-0.00025159708610116016,0.037179036636487264,0.0419621800165104
AVOL10,2022-11-23,negative,3,-0.011168556000097491,-0.007188370158523158,0.0039801858415743335,-0.021365563220386095,-0.02168758394764257
AVOL40,2022-11-23,positive,3,-0.024751589469117697,-0.01946794061614442,0.005283648852973277,0.03741910699296599,0.041974613428886996
AVOL40,2022-11-23,negative,3,-0.010222147336170382,-0.008572797793086659,0.0016493495430837234,-0.02114883307776318,-0.02164195405179038
LIQ5M,2022-11-23,positive,3,-0.023440203353245866,-0.022177152563503083,0.0012630507897427833,0.035691303272120875,0.03942576582723541
LIQ5M,2022-11-23,negative,3,-0.006522192330728144,-0.005284031988561184,0.00123816034216696,-0.01899259837138203,-0.020173416400425335
LIQ10M,2022-11-23,positive,3,-0.02272899370790123,-0.020061124041371697,0.0026678696665295328,0.03415617313472154,0.03574157473310584
LIQ10M,2022-11-23,negative,3,-0.008326931376822456,-0.0022086722103101383,0.006118259166512318,-0.017801361161813387,-0.01933957641357615
TAIL10,2022-11-23,positive,3,-0.023252728748735425,-0.022111184087313832,0.0011415446614215924,0.0526345256500379,0.061818153349870356
TAIL10,2022-11-23,negative,3,-0.01262684040562069,-0.0008092318205747455,0.011817608585045944,-0.03057483943555469,-0.03126036004934281
MAIN_20D_1M_TAIL20,2022-11-21,positive,5,-0.006608546614469454,-0.002713408811025493,0.0038951378034439614,0.023480431622518803,0.02770849842912308
MAIN_20D_1M_TAIL20,2022-11-21,negative,5,0.011889164733791244,0.0007565092969353739,-0.01113265543685587,-0.04483864804354489,-0.04493863878019061
AVOL10,2022-11-21,positive,5,-0.007480723161346655,-0.001958406517118997,0.0055223166442276575,0.023497904469389017,0.02769240136277573
AVOL10,2022-11-21,negative,5,0.01429637437312225,-0.001495681107397873,-0.015792055480520123,-0.044966799155312494,-0.044808082113336686
AVOL40,2022-11-21,positive,5,-0.008284768635533313,-0.0010804170769440253,0.007204351558589288,0.02278534745786615,0.028404979950380306
AVOL40,2022-11-21,negative,5,0.012186010762841464,0.0009438950452486852,-0.011242115717592779,-0.044961154130860284,-0.04494133445323529
LIQ5M,2022-11-21,positive,5,-8.92670282478976e-06,-0.0018905160218028322,-0.0018815893189780425,0.019554562426415283,0.022739981196063533
LIQ5M,2022-11-21,negative,5,0.009174670062776571,0.006415580507559926,-0.0027590895552166454,-0.04116158515946608,-0.04131129436450902
LIQ10M,2022-11-21,positive,5,0.001077108422427478,0.00013253806084316788,-0.0009445703615843101,0.018758682524129093,0.022788685580702125
LIQ10M,2022-11-21,negative,5,0.010275689145781725,0.00907677490153596,-0.0011989142442457648,-0.03861104815289194,-0.03970260068349581
TAIL10,2022-11-21,positive,5,-0.012184147552210521,-0.0025600842645980733,0.009624063287612448,0.03425189051577144,0.04271169077682605
TAIL10,2022-11-21,negative,5,0.01106947870733936,-0.00450960263404964,-0.015579081341388998,-0.06157385185661,-0.0618019574402078
MAIN_20D_1M_TAIL20,2022-11-29,positive,1,0.027842667329087457,0.024771679482862522,-0.0030709878462249346,0.032820439133110564,0.03711080085069398
MAIN_20D_1M_TAIL20,2022-11-29,negative,1,0.03831601192651875,0.027873146583497765,-0.010442865343020982,-0.025595629859505697,-0.026353876426463207
AVOL10,2022-11-29,positive,1,0.028044092372076234,0.02452696064979777,-0.0035171317222784625,0.032644558436977326,0.03727537723171802
AVOL10,2022-11-29,negative,1,0.03642913787572136,0.029695215820048453,-0.006733922055672904,-0.025611053477177854,-0.026339822531298508
AVOL40,2022-11-29,positive,1,0.027354442928214335,0.02552952868290199,-0.0018249142453123438,0.032988552435977134,0.0368347321900692
AVOL40,2022-11-29,negative,1,0.03734408661887122,0.02831157238088493,-0.009032514237986285,-0.024090342608488094,-0.026514316789327936
LIQ5M,2022-11-29,positive,1,0.03140155864336221,0.02523744967547678,-0.006164108967885426,0.032726803603968756,0.0346700985823967
LIQ5M,2022-11-29,negative,1,0.04363174033092136,0.028492419620567172,-0.01513932071035419,-0.02160782477568053,-0.022576105337851385
LIQ10M,2022-11-29,positive,1,0.02996136878737423,0.027148944855621963,-0.002812423931752267,0.031374401297748315,0.0339397407336416
LIQ10M,2022-11-29,negative,1,0.04511650291693232,0.02711627949992499,-0.018000223417007327,-0.0217300038576776,-0.022496331778008218
TAIL10,2022-11-29,positive,1,0.031111818528541346,0.025962050555076516,-0.005149767973464829,0.044936436293861515,0.053442037855386135
TAIL10,2022-11-29,negative,1,0.040381846638849805,0.0286228644123176,-0.011758982226532204,-0.03770578187271068,-0.03919881775564408
MAIN_20D_1M_TAIL20,2022-11-25,positive,3,0.0024068582121640533,0.0003603696932717285,-0.002046488518892325,0.02441982473716228,0.025867482059354973
MAIN_20D_1M_TAIL20,2022-11-25,negative,3,0.022809558718856385,0.01609246491032332,-0.006717093808533064,-0.017402265455736515,-0.01835729619324023
AVOL10,2022-11-25,positive,3,0.00722587214981254,-0.004148639969993923,-0.011374512119806463,0.024414867259996954,0.02587216006019763
AVOL10,2022-11-25,negative,3,0.020486213229373846,0.018353982178491553,-0.0021322310508822932,-0.017355338337509036,-0.018404153577332938
AVOL40,2022-11-25,positive,3,0.0031045291833921157,-0.00017135696381921812,-0.003275886147211334,0.02418393187431466,0.025778436480087465
AVOL40,2022-11-25,negative,3,0.018571300390481847,0.020020938228729572,0.0014496378382477249,-0.017493948891371854,-0.018414830864614613
LIQ5M,2022-11-25,positive,3,0.0053143547629945845,0.0010216977518139826,-0.004292657011180602,0.020895724126072532,0.02278164997707035
LIQ5M,2022-11-25,negative,3,0.03164607392428824,0.019737040135940995,-0.011909033788347245,-0.015840710063813154,-0.0163357986693497
LIQ10M,2022-11-25,positive,3,0.010667347587789278,0.00413397208928573,-0.006533375498503548,0.019002738639160584,0.020722431223523335
LIQ10M,2022-11-25,negative,3,0.031101908675419447,0.02120488882899424,-0.009897019846425208,-0.014845958107205428,-0.015580643500871141
TAIL10,2022-11-25,positive,3,-0.005752588347472058,0.00023612147496423623,0.0059887098224362945,0.03441947041650873,0.03734025981181856
TAIL10,2022-11-25,negative,3,0.02845962305592889,0.021702298283450903,-0.006757324772477986,-0.02541019843266094,-0.02731646797780209
MAIN_20D_1M_TAIL20,2022-11-22,positive,5,0.019366339826852205,0.02040058019022343,0.0010342403633712242,0.04351965042028541,0.04717082441029036
MAIN_20D_1M_TAIL20,2022-11-22,negative,5,0.02991366526641348,0.02129053085750894,-0.00862313440890454,-0.020528980708541672,-0.020954565930823125
AVOL10,2022-11-22,positive,5,0.02349788668470753,0.01648267808268166,-0.007015208602025869,0.043608036957519136,0.047087962031633734
AVOL10,2022-11-22,negative,5,0.03309801999389935,0.018373617328379794,-0.014724402665519557,-0.020577870814195966,-0.020911784743910748
AVOL40,2022-11-22,positive,5,0.017493804825315186,0.022393809475216582,0.004900004649901396,0.043053489279960874,0.04750755989756929
AVOL40,2022-11-22,negative,5,0.028457962478110343,0.02220893464020992,-0.006249027837900423,-0.02056218689641421,-0.021214026956599397
LIQ5M,2022-11-22,positive,5,0.02109791214559827,0.012680293399552924,-0.008417618746045345,0.04204421783467356,0.045363021127568966
LIQ5M,2022-11-22,negative,5,0.037480807200282955,0.027984400502483447,-0.009496406697799508,-0.01687386237774345,-0.017705270697489082
LIQ10M,2022-11-22,positive,5,0.02096142796891001,0.014697159210346328,-0.0062642687585636805,0.04281501634073006,0.04594057063306095
LIQ10M,2022-11-22,negative,5,0.03782127154251333,0.02555888841857734,-0.012262383123935988,-0.014345272103422893,-0.014618674991524399
TAIL10,2022-11-22,positive,5,0.0185502888601057,0.023925376912715006,0.005375088052609306,0.05740661852891439,0.06465312672618742
TAIL10,2022-11-22,negative,5,0.0331104354114093,0.024653286093503573,-0.00845714931790573,-0.03485239709231227,-0.035623648284854044
MAIN_20D_1M_TAIL20,2022-11-30,positive,1,0.007468609518100888,0.0010898032883962737,-0.006378806229704614,0.06853129007904081,0.07168427535076312
MAIN_20D_1M_TAIL20,2022-11-30,negative,1,-0.0033398992267227624,0.00037643716214336143,0.003716336388866124,-0.008561470345993732,-0.012213562273837509
